uuid,avaliacaoRef,idBaseRef,fazendaRef,dtcResponsavelRef,cod_fazenda,nomeFazenda,cidade_nome,estado_sigla,regiao_macro,regiao_micro,safra,epoca,dataPlantioSoja,dataColheitaSoja,latitude,longitude,altitude,nomeResponsavel,nome,dePara,status_material,tipoTeste,indexTratamento,populacao,gm,notaUniformidade,notaDensidade,notaVigor,notaDaninhas,notaPragas,notaDoencas,notaHomogenidade,notaSolo,notaQualidadeInicial,notaMedia
7e678141-6fe0-490d-82ac-356d93ef811b,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,fbdc9841-5347-4b41-8c82-73eb526af090,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,2024-10-21,2025-02-27,0.0,0.0,0,Luis Tosin ,NC25-51943-4,NC25-51943-4,LINHAGEM,Faixa,27,260,69,4,4,4,3,3,4,4,4,,3.75
7e74dac0-cd67-48d1-86cb-2b8dbb743dd4,c0f3fda9-7635-471a-818c-dda1bcb97b00,ae88eefe-a8d6-43b3-9d06-edb94bfe1f1a,06808f13-42e9-45c2-9488-6e1b773718a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M1-102-E-24,FAZENDA 3 GERAÇÕES,Dois Vizinhos,PR,MACRO I,REC 102,2024/25,Safra,2024-10-16,2025-02-24,-25.74063,-53.130417,645,RAQUEL BARTOLOMEU,SC25-4623-2,SC25-4623-2,LINHAGEM,Faixa,29,250,63,3,3,4,5,5,5,4,5,,4.25
7e867510-3281-4545-a6d8-0aa45810e5e4,4c5ef501-99ed-47f3-9486-7aa8065fa782,e3cdfb75-6497-418d-8af9-2c45b7985e29,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-23,2025-02-20,-12.5611,-55.4622,412,Lara Martins,77EA40,77EA40 E,STINE,Faixa,21,300,77,4,4,4,5,4,4,4,3,,4.0
7e9d9663-af62-42aa-b377-3a5ad2a4f9b8,1c2fe6e3-dbf0-4b10-a4ba-d7ee26190c0e,e3cdfb75-6497-418d-8af9-2c45b7985e29,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-21,2025-02-10,-13.5204,-55.3329,500,Lara Martins,77EA40,77EA40 E,STINE,Faixa,21,300,77,5,5,4,5,5,5,5,5,,4.88
7ec40482-08e4-4803-84dc-3c66ce36e7c0,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,edacd92a-977a-4a6c-802b-a1865db5b1d7,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-09,2025-02-13,-14.0275,-59.190277,660,Milena Goulart,NEO 820IPRO,NEO 820 IPRO,CHECK,Faixa,40,300,82,3,3,4,5,5,5,3,4,,4.0
7ed42473-8495-419f-bead-f37b329a452b,bd833149-adf6-4d90-9d84-074bea67217e,fe8ad28b-843f-4180-8613-ecbd0c9bc844,65aa227c-8cc3-4f07-8e99-68e458e847e4,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-D-24,Água Santa,Tupaciguara,MG,MACRO III,REC 303,2024/25,Safra,2024-10-28,2025-03-02,-18.68693,-48.70319,845,Fúlvio Gibello,78KA42,78KA42 CE,STINE,Faixa,28,300,78,5,5,5,4,4,5,4,5,,4.62
7f0702ff-c468-4a72-82ef-dfb87ebf4765,a7eda3bc-7924-4f0c-8112-0a7a53044934,a1c439ff-aa94-4137-9cf1-dd318aad4bc1,564759b0-73ab-4aea-a312-96f25e699d5b,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-303-A-24,Agro Firmino,Caldas Novas,GO,MACRO III,REC 303,2024/25,Safra,2024-11-06,2025-03-03,-17.611116,-48.654321,705,Rafael Ribeiro,NC25-51943-4,NC25-51943-4,LINHAGEM,Faixa,2,300,69,4,3,5,1,2,5,4,3,,3.38
7f1f9e9e-c193-4ffc-9d93-602ef987f1a3,b0ecc367-960b-4538-860a-6fcc994d0370,e54ba4b1-e788-4388-8759-8ceb60df0341,0c9beb65-80fe-48f0-be6a-b02d24e91ed7,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-D-24,Fazenda Veneza II,Caseara,TO,MACRO V,REC 501,2024/25,Safra,2024-11-12,2025-03-11,-93.16135,-49.9151,200,Pedro Lucas Ramos,NC25-61547-2,NC25-61547-2,LINHAGEM,Faixa,23,300,82,3,4,3,4,5,5,3,3,,3.75
7f877e12-c79d-4e8e-b2a3-d15e24c0dc5a,b0ecc367-960b-4538-860a-6fcc994d0370,46755fb5-07ba-4ddf-9c80-7a349fb3b51b,0c9beb65-80fe-48f0-be6a-b02d24e91ed7,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-D-24,Fazenda Veneza II,Caseara,TO,MACRO V,REC 501,2024/25,Safra,2024-11-12,2025-03-11,-93.16135,-49.9151,200,Pedro Lucas Ramos,DOM�NIO IPRO,BMX DOMÍNIO IPRO,CHECK,Faixa,31,300,84,3,4,3,4,5,5,3,3,,3.75
7fd6fee0-613d-4b6a-9b24-c4e32a75c7ef,1255707e-7695-45df-b7c0-cf265dd270b2,5b064a3f-0865-4463-a4fe-f3aae45811ce,7dd6d2d7-f83f-47be-9967-26fb952c9d5a,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-J-24,Sitio Cebola,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-16,2025-02-09,-12.2005,-56.1044,385,Lara Martins,76EA72,76EA72 E,STINE,Faixa,18,300,76,4,4,4,5,5,5,4,5,,4.5
7fd77b44-5e5f-44bf-a621-40d48c07b307,1c2fe6e3-dbf0-4b10-a4ba-d7ee26190c0e,ab9cd353-c8b5-4171-ac84-2d63877c9ca3,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-21,2025-02-10,-13.5204,-55.3329,500,Lara Martins,70KA30,70KA30 CE,STINE,Faixa,7,300,70,4,5,5,5,5,5,4,5,,4.75
7fe051d2-57ae-4f63-9a6d-52c184cfe1da,4c5ef501-99ed-47f3-9486-7aa8065fa782,23662833-ad10-43c6-8049-1689db530987,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-23,2025-02-20,-12.5611,-55.4622,412,Lara Martins,NC25-41248-5,NC25-41248-5,LINHAGEM,Faixa,32,300,80,4,4,4,5,4,4,4,3,,4.0
8019deda-730c-4e38-a384-f292fac95167,b0ecc367-960b-4538-860a-6fcc994d0370,224ac777-6e18-4959-b2e6-dc4e05433753,0c9beb65-80fe-48f0-be6a-b02d24e91ed7,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-D-24,Fazenda Veneza II,Caseara,TO,MACRO V,REC 501,2024/25,Safra,2024-11-12,2025-03-11,-93.16135,-49.9151,200,Pedro Lucas Ramos,84KA92,84KA92 CE,DP2,Faixa,32,300,84,3,4,3,4,5,5,3,3,,3.75
803400a7-1b21-4c37-b38f-38711c05c1a1,2fdefea8-dda2-43a5-ad41-7a1adf8fe17c,edacd92a-977a-4a6c-802b-a1865db5b1d7,d6ee8b49-931a-4c4b-9f4a-1c45cacbabc4,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-I-24,Rodeio ,Sapezal,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-07,2025-02-14,-13.665555,-58.707777,450,Milena Goulart,NEO 820IPRO,NEO 820 IPRO,CHECK,Faixa,40,300,82,3,3,3,4,4,4,3,4,,3.5
803534e8-aa46-48a8-83dd-09b9df1ce1bf,70ea278a-a5bd-4728-b221-3f40925a5246,46128e46-bb24-4ff6-92c0-aed4779f8a75,4a4a041e-d1c6-4a70-864a-1479e45e400c,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-C-24,Rancho 60,Querência,MT,MACRO IV,REC 403,2024/25,Safra,2024-11-05,2025-03-04,-12.26784,-51.70005,364,Maklane Duarte,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,9,300,73,4,4,5,5,4,5,4,4,,4.38
80389bb3-80a2-444d-aaeb-bab32464dffb,512d7723-9a7e-49e5-a5fe-701139d3829a,674e67f8-361e-4f65-894c-6b4381b940a6,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-02-19,-17.121477,-51.170811,800,Lucas Pereira,TORMENTA CE,BMX TORMENTA CE,CHECK,Faixa,21,300,76,5,4,5,5,5,5,5,5,,4.88
8047e871-6cab-49f2-a376-ef54431fe7dd,b456d053-9094-45c4-ba10-1d0ec97ed4d8,2b4bb4e6-6431-4acc-bf01-14ef56a629e6,669a5d5d-a060-4db6-a739-8cc593173ef9,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-D-24,SÍTIO SÃO JOSÉ,Astorga,PR,MACRO II,REC 201,2024/25,Safra,2024-11-09,2025-03-18,-23.281916,-51.747794,700,RAQUEL BARTOLOMEU,SC25-2421-4,SC25-2421-4,LINHAGEM,Faixa,16,250,62,2,2,2,4,5,5,2,2,,3.0
804a3340-4f9e-4f58-956c-785b71e063b2,debd1c1f-3690-4cef-952a-74b1179d2219,bf2c71fe-402c-4319-92e9-20fe98f197f2,73aa5e8b-f1a4-4489-a5d6-aa53c6b2a9a7,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-A-24,Córrego Fundo,Água Boa,MT,MACRO IV,REC 403,2024/25,Safra,2024-11-03,2025-03-07,-13.6462318,-52.6649138,450,Maklane Duarte,84KA92,84KA92 CE,DP2,Faixa,43,300,84,5,5,5,4,5,4,5,5,,4.75
808a5c8c-5ba9-4dce-b600-81178a458ce6,512d7723-9a7e-49e5-a5fe-701139d3829a,f4a1e612-58e5-44fd-b0f1-498f8e53b3c3,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-02-19,-17.121477,-51.170811,800,Lucas Pereira,76KA72,76KA72 CE,DP2,Faixa,23,300,76,5,4,5,5,5,5,5,5,,4.88
80b793ed-6fd1-4981-8d59-ec64ce0138b9,1c2fe6e3-dbf0-4b10-a4ba-d7ee26190c0e,9aee65d4-ffb1-4682-8e5f-f1a004d277ee,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-21,2025-02-10,-13.5204,-55.3329,500,Lara Martins,NC25-51243-8,NC25-51243-8,LINHAGEM,Faixa,25,300,79,4,5,4,4,5,5,4,5,,4.5
80cc2637-becb-4de2-936c-14e8bcd8ac14,efcd5eb6-036d-4ced-99f6-09e4f276b4a1,32ae8f90-4e39-4857-a3de-a8734a97438e,c6036815-7d7e-49a4-848c-4d7d8103ffb1,586073f9-041b-4931-9e42-b44975c8b383,M4-401-C-24,Mariana,Campo Verde,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-25,2025-02-21,-15.3624,-55.1638,630,Tamila Ribeiro,GUEPARDO,BMX GUEPARDO IPRO,CHECK,Faixa,1,300,67,5,0,5,5,3,4,5,5,,4.0
80dcaf6f-45eb-42a5-9580-da09418d3983,d3a43619-ffc1-4d04-8344-66b7842f99bd,344be2cf-c8ac-46c2-9a4e-9fb61343079c,bb22e0fd-b253-47a6-b47a-ca1e9aa0741b,586073f9-041b-4931-9e42-b44975c8b383,M4-401-D-24,Modelo,Rondonópolis,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-03-05,-16.6964,-54.6429,534,Tamila Ribeiro,NC25-49859-7,NC25-49859-7,LINHAGEM,Faixa,4,300,70,5,3,5,5,5,5,5,5,,4.75
811093ad-dfe4-4d18-a2fb-a51984f5887f,d3a43619-ffc1-4d04-8344-66b7842f99bd,b031ad1b-d791-46b9-80ab-ddcb01e0eba4,bb22e0fd-b253-47a6-b47a-ca1e9aa0741b,586073f9-041b-4931-9e42-b44975c8b383,M4-401-D-24,Modelo,Rondonópolis,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-03-05,-16.6964,-54.6429,534,Tamila Ribeiro,NC25-51441-3,68KA49 CE,DP2,Faixa,3,300,69,5,3,5,5,5,5,5,5,,4.75
8174bd0e-65a7-428f-859e-38a7832847dc,1255707e-7695-45df-b7c0-cf265dd270b2,51ad517c-197e-47fd-be20-3476086f73b8,7dd6d2d7-f83f-47be-9967-26fb952c9d5a,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-J-24,Sitio Cebola,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-16,2025-02-09,-12.2005,-56.1044,385,Lara Martins,NC25-60031-5,NC25-60031-5,LINHAGEM,Faixa,36,300,81,3,4,4,5,5,5,3,5,,4.25
819f8062-be78-48f4-a931-d378cf65c3c5,b0ecc367-960b-4538-860a-6fcc994d0370,e9056c96-4662-4413-9c47-2edfb8cd2a56,0c9beb65-80fe-48f0-be6a-b02d24e91ed7,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-D-24,Fazenda Veneza II,Caseara,TO,MACRO V,REC 501,2024/25,Safra,2024-11-12,2025-03-11,-93.16135,-49.9151,200,Pedro Lucas Ramos,NC25-67590-5,NC25-67590-5,LINHAGEM,Faixa,35,300,86,4,4,3,4,5,5,4,3,,4.0
819fb25b-dcaf-4bd3-89b9-715d64fe6fe7,b21bec8b-2018-4070-99e8-753450f1987f,2cab1ae2-b8e6-4fdb-8144-d33e85c515b5,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,2024-11-13,2025-03-12,-10.92696,-48.62429,260,Pedro Lucas Ramos,NC25-60864-1,NC25-60864-1,LINHAGEM,Faixa,22,300,82,3,4,4,5,5,5,3,5,,4.25
81fedd59-8906-46aa-87e8-91d9fc4510fe,8ca524ce-865e-4ce8-8627-aab9ceeb17df,c48593d4-c37d-4f1c-a414-a6b7b02d7015,1855d4a7-024c-42c0-b0fa-f0a70ced866f,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-E-24,Três Pinheiros,São Gabriel do Oeste,MS,MACRO III,REC 301,2024/25,Safra,2024-10-30,2025-03-12,-19.3191,-54.64512,660,Luiz Neves,NC25-96785-6,NC25-96785-6,LINHAGEM,Faixa,10,300,70,2,2,2,5,4,5,3,5,,3.5
82031135-bf8a-4c48-8dfa-4a9e0f0f9bb2,6a602bb7-1d70-4629-bd10-9c24d444bea0,6e15e6a5-a7a7-4187-95a6-ca7c6d585279,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,2024-10-31,2025-02-21,-17.926627,-50.420948,600,Lucas Pereira,SC25-5075-8,SC25-5075-8,LINHAGEM,Faixa,3,300,64,5,4,5,5,5,5,5,5,,4.88
820eec37-8d45-4a44-8502-f969189b7a58,8ca524ce-865e-4ce8-8627-aab9ceeb17df,e8ea9630-d1e3-4424-bb80-6035d5568590,1855d4a7-024c-42c0-b0fa-f0a70ced866f,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-E-24,Três Pinheiros,São Gabriel do Oeste,MS,MACRO III,REC 301,2024/25,Safra,2024-10-30,2025-03-12,-19.3191,-54.64512,660,Luiz Neves,NC25-57837-7,NC25-57837-7,LINHAGEM,Faixa,20,300,74,5,4,5,5,4,5,5,5,,4.75
8213648c-5c59-4d70-8bcc-a2332daaf065,a7eda3bc-7924-4f0c-8112-0a7a53044934,e5a45bfa-8805-490f-b4aa-49946d82d020,564759b0-73ab-4aea-a312-96f25e699d5b,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-303-A-24,Agro Firmino,Caldas Novas,GO,MACRO III,REC 303,2024/25,Safra,2024-11-06,2025-03-03,-17.611116,-48.654321,705,Rafael Ribeiro,NC25-44371-1,NC25-44371-1,LINHAGEM,Faixa,24,300,79,4,4,5,1,2,5,5,4,,3.75
824da291-93d5-4a2b-879e-e6a9f6ab2bc8,8ca524ce-865e-4ce8-8627-aab9ceeb17df,5a02796c-d42b-4d1d-8189-b38543b25ec7,1855d4a7-024c-42c0-b0fa-f0a70ced866f,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-E-24,Três Pinheiros,São Gabriel do Oeste,MS,MACRO III,REC 301,2024/25,Safra,2024-10-30,2025-03-12,-19.3191,-54.64512,660,Luiz Neves,SC25-4623-2,SC25-4623-2,LINHAGEM,Faixa,1,300,63,4,3,5,5,4,5,5,5,,4.5
829fabb8-636e-40e0-a246-73e6c500bb2e,cf83c0ab-f01b-49f5-9eb3-b787fcba6d44,7c5211a4-cb2d-4cb9-9421-37a3890ea602,e339a07a-37bb-4e51-bd5d-dece7d94a8e6,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-B-24,Marina,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,2024-11-12,2025-03-11,0.0,0.0,0,Rafael Ribeiro,76EA72,76EA72 E,STINE,Faixa,3,300,76,3,4,4,5,5,5,4,5,,4.38
82e1c09b-6476-4d7e-bf4e-7dd6a7fc2549,ea96df5c-9148-4c2f-bc5d-bac80341aecd,e3cdfb75-6497-418d-8af9-2c45b7985e29,9396310c-0c93-49dc-9e82-6ebaf4a9efa6,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-L-24,fazenda Noro,Sinop,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-19,2025-02-13,-11.681492,-55.541479,350,Luiz Penna,77EA40,77EA40 E,STINE,Faixa,21,300,77,4,4,4,5,5,5,4,5,,4.5
83068191-ba73-4e88-8e66-d56b7dfab3be,78761a4c-7cbd-4807-a56a-e5dc460706c1,c9bf6851-830d-442b-8ca4-dfbfceb6b3a8,7ad26bed-aa41-4b96-82c9-98dd5df4d60d,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-B-24,Fortuna,Costa Rica,MS,MACRO III,REC 301,2024/25,Safra,2024-11-02,2025-02-28,-18.4089,-52.9393,860,Luiz Neves,NEO 710 IPRO,NEO 710 IPRO,CHECK,Faixa,13,300,71,5,4,5,5,5,5,5,5,,4.88
83217134-d902-43c3-adc4-847fd4dd717a,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,8076c508-a4d3-4c6e-80b2-d06dd250780c,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-09,2025-02-13,-14.0275,-59.190277,660,Milena Goulart,DM 74K75 CE,DM 74K75 RSF CE,CHECK,Faixa,13,300,74,3,3,3,4,4,5,3,4,,3.62
83637cf7-0388-4939-97bd-66d9529dc5ae,a1ab6b9d-6d99-4074-96ac-1b4a9141f022,72c7114c-e15f-4e65-9490-9cd610fd8ed4,5018d515-ea55-42d5-afb6-f1a9879fb3ce,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-B-24,Fazenda Bananal,Diamantino,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-11,2025-02-08,-14.6071,-56.37197,269,Josélia Portilho,NC25-51243-2,NC25-51243-2,LINHAGEM,Faixa,24,300,79,4,5,4,4,4,5,4,5,,4.38
83ab569f-bb23-4608-ac17-1c9bc5bc16f4,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,d086f042-10f3-4928-b9b0-00a4e5a90938,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-09,2025-02-13,-14.0275,-59.190277,660,Milena Goulart,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,34,300,80,3,3,3,4,5,5,3,4,,3.75
83cb9fe7-00b7-4d09-bbc1-0149d5e95d4a,65f1b6f3-ae66-4c53-968e-b0c8884c6e25,65c6355e-964a-40e9-98a9-b4a16bd3c5d9,d9717f34-e404-480e-9576-a8bc704609b5,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-E-24,Fazenda Itaúba,Nova Ubiratã,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-20,2025-02-01,-12.5943,-54.5731,424,Lara Martins,84KA92,84KA92 CE,DP2,Faixa,43,300,84,5,5,5,5,5,5,5,5,,5.0
83e2d1d4-293d-4445-83c6-2b0d70eb3a0f,3e5d75c9-5c3e-4013-acc5-38883d676d7b,edacd92a-977a-4a6c-802b-a1865db5b1d7,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-15,2025-02-16,-14.163552,-58.053603,437,Josélia Portilho,NEO 820IPRO,NEO 820 IPRO,CHECK,Faixa,40,300,82,2,1,5,5,4,5,5,5,,4.0
83f46ecc-f821-447b-a142-51024887e8d5,3e5d75c9-5c3e-4013-acc5-38883d676d7b,e60c48a1-73b5-4d64-b5a8-f8a7d1170529,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-15,2025-02-16,-14.163552,-58.053603,437,Josélia Portilho,NC25-61547-2,NC25-61547-2,LINHAGEM,Faixa,39,300,82,3,3,5,4,4,5,5,5,,4.25
84565b8f-43b9-4042-b582-dd5294c63350,c1655687-393b-4aea-96cc-b3cfd90c2f0d,73f446e5-cf18-4052-867a-7bbf1ded1b8e,07e0b725-7fd4-4193-9c6b-8087e401ac57,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-A-24,Mamona,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,2024-11-12,2025-03-11,0.0,0.0,0,Rafael Ribeiro,NC25-57837-6,NC25-57837-6,LINHAGEM,Faixa,1,300,76,3,3,4,4,1,5,4,5,,3.62
8458e8bc-3edc-4799-99bd-724337d583ce,a1ab6b9d-6d99-4074-96ac-1b4a9141f022,8834920c-e4fe-4c9d-b19c-ec7610478645,5018d515-ea55-42d5-afb6-f1a9879fb3ce,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-B-24,Fazenda Bananal,Diamantino,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-11,2025-02-08,-14.6071,-56.37197,269,Josélia Portilho,NC25-51441-3,68KA49 CE,DP2,Faixa,3,300,69,5,4,5,4,4,5,5,5,,4.62
847fd049-2b8c-46f0-ae5a-99d66428accc,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,261880f2-1293-4de1-99b7-560e66bd96fc,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,2024-10-21,2025-02-27,0.0,0.0,0,Luis Tosin ,SC25-4623-2,SC25-4623-2,LINHAGEM,Faixa,17,260,63,4,4,4,3,3,4,4,4,,3.75
84a438f4-e4c0-445c-8dcd-d618d0519059,a7eda3bc-7924-4f0c-8112-0a7a53044934,52b3ce8d-561b-4374-ab6c-f0ecbbe9f67d,564759b0-73ab-4aea-a312-96f25e699d5b,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-303-A-24,Agro Firmino,Caldas Novas,GO,MACRO III,REC 303,2024/25,Safra,2024-11-06,2025-03-03,-17.611116,-48.654321,705,Rafael Ribeiro,NC25-49859-7,NC25-49859-7,LINHAGEM,Faixa,5,300,70,4,3,5,1,2,5,5,4,,3.62
84bc08e4-b357-4eba-8945-e17e64aa002a,3b0fc475-495f-4a79-af43-2c1e3f7ac4ff,42d0892c-c96c-4fb3-ad3d-70c2060be702,65b84748-8a2c-4056-9ae7-d98022f8beb1,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-C-24,Invernadinha Lugar Indaiá,Mineiros,GO,MACRO III,REC 301,2024/25,Safra,2024-10-22,2025-02-17,-17.121477,-51.170811,900,Lucas Pereira,NC25-57837-7,NC25-57837-7,LINHAGEM,Faixa,16,300,74,5,5,5,5,4,5,5,5,,4.88
84bf547a-48e1-4d6d-9dc2-cae6048e069a,4c5ef501-99ed-47f3-9486-7aa8065fa782,8fd513cd-0ca3-45b1-a864-6dc78d53ca36,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-23,2025-02-20,-12.5611,-55.4622,412,Lara Martins,DM 73I75 IPRO,DM 73I75 RSF IPRO,CHECK,Faixa,10,300,73,5,5,4,5,5,5,4,2,,4.38
84c81fcc-059d-4d4f-a79f-ec5e6dd169d4,5872b102-c1a3-4cce-a001-dd7dc80b792b,45bfd6ae-2692-446d-bbe1-255c0e0e19e3,e8a1b2d2-5acb-4c8b-946e-9fff64bf02fd,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-A-24,Ariranha,Jataí,GO,MACRO III,REC 301,2024/25,Safra,2024-10-27,2025-02-18,-17.942772,-51.894151,840,Lucas Pereira,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,13,300,73,5,4,5,5,5,5,5,5,,4.88
84e13e03-9c0b-498f-b37f-0e350a6d13af,ce8fc416-1fde-4413-8a9c-5be8a14be5b0,c0f2b387-904c-48dc-9e1f-592592b5e6cc,cb98811e-0700-4187-83f9-09f6e3219375,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-K-24,fazenda Bom Jesus,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-13,2025-02-06,-11.832869,-56.129577,380,Luiz Penna,NC25-49859-7,NC25-49859-7,LINHAGEM,Faixa,4,300,70,4,4,4,5,5,5,4,5,,4.5
85127e75-c43d-436e-be40-bcdcada5a9db,d3a43619-ffc1-4d04-8344-66b7842f99bd,0b72aeed-d617-48ec-9325-644047bfafb2,bb22e0fd-b253-47a6-b47a-ca1e9aa0741b,586073f9-041b-4931-9e42-b44975c8b383,M4-401-D-24,Modelo,Rondonópolis,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-03-05,-16.6964,-54.6429,534,Tamila Ribeiro,TM G2379,TMG 2379 IPRO,CHECK,Faixa,29,300,79,4,3,4,5,4,5,4,5,,4.25
