uuid,avaliacaoRef,idBaseRef,fazendaRef,dtcResponsavelRef,cod_fazenda,nomeFazenda,cidade_nome,estado_sigla,regiao_macro,regiao_micro,safra,epoca,dataPlantioSoja,dataColheitaSoja,latitude,longitude,altitude,nomeResponsavel,nome,dePara,status_material,tipoTeste,indexTratamento,populacao,gm,notaUniformidade,notaDensidade,notaVigor,notaDaninhas,notaPragas,notaDoencas,notaHomogenidade,notaSolo,notaQualidadeInicial,notaMedia
735514eb-3dee-4a42-a92c-495856b13e61,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,014bafaf-4f70-4e2e-98a3-5711ed97916a,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,70KA30,70KA30 CE,STINE,Densidade,101,200,70,4,4,4,4,3,4,4,4,,3.88
736f4719-3c93-4b38-b359-6f591c5025b9,b501bce8-9c22-4b2e-89b5-ca123e07482c,5252e6a7-38c8-4df2-9745-14a96f407082,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,80KA72,80KA72 CE,STINE,Densidade,107,200,80,4,4,5,3,5,5,4,5,,4.38
73d7e834-d2ed-47c5-beef-e2653b631763,b501bce8-9c22-4b2e-89b5-ca123e07482c,20ac40a3-c606-449c-8b47-64e1ec6092be,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,80KA72,80KA72 CE,STINE,Densidade,207,200,80,4,4,4,3,5,5,4,5,,4.25
73e99757-745e-4710-90c7-aa00e9757ed1,79c65f9d-74c8-477c-9214-44eb11840a18,51eade25-a34b-46f4-a5b3-c25320050531,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,78KA42,78KA42 CE,STINE,Densidade,305,350,78,4,5,5,4,5,5,4,5,,4.62
7409e40f-e6af-4bfa-8315-4d446acf4504,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,511dcab8-65d4-4a01-bcf3-3ef0acb038d0,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,76EA72,76EA72 E,STINE,Densidade,302,300,76,4,4,4,4,3,4,4,4,,3.88
74edf2c9-83fd-441d-824a-75ebe8656c77,cc6b2b51-99c4-4a76-b463-344e173b917b,187ae52e-ca69-4041-9d48-79b988ceaf05,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,70KA30,70KA30 CE,STINE,Densidade,301,200,70,0,0,0,0,0,0,0,0,,0
7512bcae-c581-4ac2-a9ad-161d97cd0e76,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,6862bc11-07b7-459c-bc01-65f6be0b1aaf,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,84KA92,84KA92 CE,DP2,Densidade,108,400,84,4,3,4,5,5,5,4,5,,4.38
753cfc2c-a8d8-4b7c-93a1-fdc9459f3ce2,512d7723-9a7e-49e5-a5fe-701139d3829a,dc73cb9a-de41-497f-ac4e-9ae2f39ceb80,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,80KA72,80KA72 CE,STINE,Densidade,207,350,80,4,4,5,5,5,5,5,5,,4.75
75d5accd-aea1-42e8-b353-513c7a4baa6a,4c5ef501-99ed-47f3-9486-7aa8065fa782,fd225d01-7d32-48d2-b1da-4b4160b802e9,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,79KA72,79KA72 CE,STINE,Densidade,306,250,79,4,3,5,5,4,4,5,3,,4.12
75f73350-71d4-4edf-b852-d03c0b862ba3,cc6b2b51-99c4-4a76-b463-344e173b917b,0692b06a-45de-4384-bca6-0b182888ecee,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,76EA72,76EA72 E,STINE,Densidade,302,250,76,0,0,0,0,0,0,0,0,,0
7661ab77-da25-437d-994e-c51b25067eaf,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,ced88b80-16e2-4751-9a90-0c2de282a5ef,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,77EA40,77EA40 E,STINE,Densidade,104,300,77,4,3,4,5,5,5,4,5,,4.38
7678bb5a-8534-457b-8a3a-bafae977eb2a,cc6b2b51-99c4-4a76-b463-344e173b917b,d8c300f1-002a-423a-bdef-b1c70621acb3,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,78KA42,78KA42 CE,STINE,Densidade,305,300,78,0,0,0,0,0,0,0,0,,0
7678c563-3b7f-4c2b-bec0-c87f8eb3c883,cc6b2b51-99c4-4a76-b463-344e173b917b,a0334612-aa25-4563-b520-de8386ada001,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,80KA72,80KA72 CE,STINE,Densidade,107,350,80,0,0,0,0,0,0,0,0,,0
778a1619-08dc-42d1-aac6-cef3427c6931,79c65f9d-74c8-477c-9214-44eb11840a18,a84773ac-72aa-4c8e-b543-fa68906e1bdd,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,76EA72,76EA72 E,STINE,Densidade,202,200,76,3,3,3,5,5,5,3,5,,4
77b51487-e6d8-411a-a547-9d496486834e,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,e3a70a64-9ada-4069-87fb-d378aeaf1239,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,76KA72,76KA72 CE,STINE,Densidade,203,300,76,4,3,4,5,5,5,4,5,,4.38
77dc2985-c055-4e58-b343-8412a8e0804e,b21bec8b-2018-4070-99e8-753450f1987f,f2fb3e64-57d9-45dc-806e-36701c902028,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,77EA40,77EA40 E,STINE,Densidade,304,250,77,4,3,3,5,4,5,4,5,,4.12
77e290d5-4bbc-45bf-9b12-832fc630c41e,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,f00b7a5b-21c4-4f55-b8c6-0a4a4fdddb93,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,70KA30,70KA30 CE,STINE,Densidade,301,300,70,4,4,4,4,4,4,4,4,,4
785dae5f-7d7a-465f-b8dc-999c9297557e,b501bce8-9c22-4b2e-89b5-ca123e07482c,3298b723-ae22-48a0-8555-cae0168b376b,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,77EA40,77EA40 E,STINE,Densidade,304,300,77,4,4,4,3,5,5,5,5,,4.38
78a2bb32-a1a1-4150-93d6-f60d3f1d862f,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,0913dd57-c5b7-446a-9337-d84fe680ba9b,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,84KA92,84KA92 CE,DP2,Densidade,208,300,84,4,3,4,5,5,5,4,5,,4.38
78b79c6e-0dd4-4202-a748-bc2a01c43b73,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,fa69504e-e26c-48e1-8e55-ac042c07f586,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,84KA92,84KA92 CE,DP2,Densidade,308,300,84,3,3,3,4,4,4,3,4,,3.5
78c78084-fd19-4ce9-b05f-d15bf5cf5c56,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,79a9741a-dc0e-4cd4-ab97-5e0f24d2cdbb,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,70KA30,70KA30 CE,STINE,Densidade,301,250,70,4,4,4,4,4,4,4,4,,4
790ff9fa-8ca3-4a4a-9001-db33d4135864,4c5ef501-99ed-47f3-9486-7aa8065fa782,85c4116a-290a-4747-bb2e-2a3bace9eb0c,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,76KA72,76KA72 CE,STINE,Densidade,303,300,76,4,3,4,5,4,4,4,3,,3.88
79d00e21-02a7-44a2-8fcb-abea10e386a3,3e5d75c9-5c3e-4013-acc5-38883d676d7b,07f7a052-f4a0-4cbb-a5a8-a9da7bdb206a,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,70KA30,70KA30 CE,STINE,Densidade,201,300,70,4,3,3,2,5,5,4,5,,3.88
79d79267-4f7d-4ad5-913d-45024e7a82ef,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,fc8786d5-a01c-4485-aa7c-e48fa72e49f6,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,84KA92,84KA92 CE,DP2,Densidade,208,400,84,4,3,4,5,5,5,4,4,,4.25
7a148d9b-b1fa-4a70-b04c-9498cdaf2c92,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,3ea524ae-b174-4ab2-83b2-e9260b915d83,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,76KA72,76KA72 CE,STINE,Densidade,103,250,76,4,3,4,4,4,5,4,4,,4
7a4a4473-f10c-44e7-91c7-d62e00df92f0,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,3702ab6a-c828-4adf-879a-d2cd2426627c,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,79KA72,79KA72 CE,STINE,Densidade,306,250,79,4,4,4,4,4,4,4,4,,4
7a691add-2747-41ac-a4ee-32adda921b38,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,be5eba23-e035-4ff6-914b-8c2d1abc0528,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,78KA42,78KA42 CE,STINE,Densidade,105,400,78,4,3,4,5,5,5,4,5,,4.38
7abd4c02-ce3a-4b63-8c81-6d83ddd1c92a,3e5d75c9-5c3e-4013-acc5-38883d676d7b,214a2a64-a656-4818-85b0-7f5133e95712,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,80KA72,80KA72 CE,STINE,Densidade,307,250,80,5,4,5,5,4,5,5,5,,4.75
7aca7070-baf4-47b9-87d4-79a6af300590,cc6b2b51-99c4-4a76-b463-344e173b917b,bdd542e7-7147-4dee-a7b4-cc3826b1408f,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,84KA92,84KA92 CE,DP2,Densidade,108,350,84,0,0,0,0,0,0,0,0,,0
7bb370f3-06d8-4080-8b7c-15a6f0767e8b,b21bec8b-2018-4070-99e8-753450f1987f,77fd4516-d5eb-46c4-a2b1-e6beffd910ce,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,79KA72,79KA72 CE,STINE,Densidade,306,250,79,5,3,5,5,5,5,4,5,,4.62
7bd49989-daa6-4b7f-9b37-2c5322902a7c,8ca524ce-865e-4ce8-8627-aab9ceeb17df,ef4f0ac0-4e41-4f93-bc0e-ea70ec98f9f9,1855d4a7-024c-42c0-b0fa-f0a70ced866f,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-E-24,Três Pinheiros,São Gabriel do Oeste,MS,MACRO III,REC 301,2024/25,Safra,10/30/2024,3/12/2025,-19.3191,-54.64512,660,Luiz Neves,78KA42,78KA42 CE,STINE,Densidade,105,250,78,5,4,5,5,4,5,5,5,,4.75
7c233193-a0b3-4d55-bb3d-6097a62185d2,cc6b2b51-99c4-4a76-b463-344e173b917b,74227278-91dc-4c4c-8a0c-6ceaa263c9d2,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,76EA72,76EA72 E,STINE,Densidade,102,300,76,0,0,0,0,0,0,0,0,,0
7c587670-9c07-405f-8713-98799ae3daae,4c5ef501-99ed-47f3-9486-7aa8065fa782,a19cbf11-0e3d-41da-aeaf-3b53d9bd7357,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,80KA72,80KA72 CE,STINE,Densidade,107,350,80,4,4,4,5,4,4,4,3,,4
7c67285e-b266-4baf-bb91-2ccaa0f4a1ef,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,b4203ddf-0dfa-4a85-99d0-2a4cd79f771b,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,79KA72,79KA72 CE,STINE,Densidade,206,350,79,4,4,4,4,4,4,4,4,,4
7d5e6e55-10b7-4bab-9180-070f9acc9030,3e5d75c9-5c3e-4013-acc5-38883d676d7b,91820784-16d6-44f3-8cba-31b0d3e2c7f1,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,78KA42,78KA42 CE,STINE,Densidade,105,400,78,1,1,5,4,4,5,5,5,,3.75
7d817c8d-ef3a-4100-ae54-9d0290f7a214,4c5ef501-99ed-47f3-9486-7aa8065fa782,a4423fbb-e0b7-41e3-98af-0a4ca314adec,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,79KA72,79KA72 CE,STINE,Densidade,306,350,79,4,5,5,5,4,4,5,3,,4.38
7e2d9f7b-fe3e-491f-ace3-d9fd146fda77,b21bec8b-2018-4070-99e8-753450f1987f,8b1367c1-0639-4e03-99da-9ed1f0030464,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,76KA72,76KA72 CE,STINE,Densidade,303,350,76,4,3,5,5,5,5,5,5,,4.62
7e2e6714-110f-4770-9cfa-ee3f10090ba4,44711239-5467-4a95-b074-5115f52c24fb,7e77e5c8-098c-419c-a5f2-97cef1b6b2d8,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,78KA42,78KA42 CE,STINE,Densidade,105,300,78,5,3,5,5,5,4,4,5,,4.5
7e36ca07-a890-46a5-bd82-fd2920d471a5,512d7723-9a7e-49e5-a5fe-701139d3829a,1238032c-3aa1-49da-9dab-95d15a35c3d8,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,77EA40,77EA40 E,STINE,Densidade,104,300,77,4,4,5,5,5,5,5,5,,4.75
7e5fad6a-2eda-4955-8059-b0dc979d4502,b501bce8-9c22-4b2e-89b5-ca123e07482c,e404a1f4-3ba9-47a3-a0d6-39bb911e39c5,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,78KA42,78KA42 CE,STINE,Densidade,305,350,78,4,4,4,3,5,5,4,5,,4.25
7e9d0a0c-7fcb-46cb-9d8d-ce680f89baaa,512d7723-9a7e-49e5-a5fe-701139d3829a,80ee9b53-c523-4d2e-b098-cfbb438bee32,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,79KA72,79KA72 CE,STINE,Densidade,306,300,79,4,4,5,5,5,5,5,5,,4.75
7e9f917a-6360-4f5b-91cb-93775fe9a0b0,79c65f9d-74c8-477c-9214-44eb11840a18,4a76e083-e0af-4c41-8855-c17db3a6062f,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,77EA40,77EA40 E,STINE,Densidade,304,300,77,2,2,3,5,5,5,2,5,,3.62
7edb6f28-1566-4bea-b16c-ba6f057921b3,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,adeaac1f-3808-4501-9434-268e95335c33,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,76KA72,76KA72 CE,STINE,Densidade,303,250,76,4,3,3,5,5,5,3,4,,4
7f3ee776-ac71-4b5f-a594-33b81d097e6c,b501bce8-9c22-4b2e-89b5-ca123e07482c,ef82b3ca-0ebf-4715-9193-2ddfa4805b2a,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,78KA42,78KA42 CE,STINE,Densidade,105,350,78,4,4,4,3,5,5,4,5,,4.25
7f504a83-fd29-439b-b276-acec24ccd47f,b21bec8b-2018-4070-99e8-753450f1987f,a33c6133-1868-41ec-9fa5-904a50197d69,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,79KA72,79KA72 CE,STINE,Densidade,206,250,79,4,3,4,5,5,5,5,5,,4.5
7f6c23c1-36f9-4d11-b464-d5fb983089d0,b501bce8-9c22-4b2e-89b5-ca123e07482c,e6926f71-f557-4307-9fcc-430348a757a2,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,70KA30,70KA30 CE,STINE,Densidade,101,350,70,4,4,4,3,5,5,4,5,,4.25
7f8a02fe-8995-4e61-8448-af3771531716,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,5a7ad2b4-e298-426e-b135-0ab691153761,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,70KA30,70KA30 CE,STINE,Densidade,201,300,70,4,4,4,4,4,4,4,4,,4
7fa1927b-1088-4812-b9bf-5b8f1aabb79c,3e5d75c9-5c3e-4013-acc5-38883d676d7b,b1a62c34-f0df-43fe-b5ce-36324c39dc2e,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,76EA72,76EA72 E,STINE,Densidade,102,400,76,2,1,4,5,3,5,5,5,,3.75
805f9b36-e720-4c88-aa96-ab21a76f9a6c,b21bec8b-2018-4070-99e8-753450f1987f,fc497131-947a-4a52-aed4-84698661868d,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,80KA72,80KA72 CE,STINE,Densidade,207,250,80,4,3,4,5,5,5,4,5,,4.38
809b4b4d-e4c7-4cdc-838c-cbd6a1ea8e92,44711239-5467-4a95-b074-5115f52c24fb,1da771da-cf12-449d-b581-83d06698be51,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,77EA40,77EA40 E,STINE,Densidade,304,300,77,5,3,5,5,5,4,4,4,,4.38
